Date,Timestamp,Open,High,Low,Close,Volume
20230413,14:15:00,410.256,410.837,410.256,410.716,58.7810996792978
20230413,14:30:00,410.726,410.857,410.036,410.327,54.8519996996038
20230413,14:45:00,410.327,410.737,410.116,410.237,41.4182997731259
20230413,15:00:00,410.247,410.817,410.247,410.507,45.6056997497799
20230413,15:15:00,410.517,410.796,410.316,410.787,40.6379997772165
20230413,15:30:00,410.776,411.067,410.577,410.866,39.968999781413
20230413,15:45:00,410.867,411.017,410.336,410.946,38.037899792078
20230413,16:00:00,410.936,411.316,410.936,410.986,34.6922998096561
20230413,16:15:00,410.997,411.477,410.966,411.397,27.8147998470813
20230413,16:30:00,411.407,411.477,411.136,411.296,22.9325998739805
20230413,16:45:00,411.296,411.547,411.226,411.476,18.6839998974465
20230413,17:00:00,411.496,412.046,411.086,411.886,32.093999824021
20230413,17:15:00,411.907,412.096,411.836,411.886,23.0621998731513
20230413,17:30:00,411.887,412.516,411.766,412.426,22.8974998741178
20230413,17:45:00,412.437,412.777,412.416,412.657,20.121599889826
20230413,18:00:00,412.676,413.156,412.537,413.106,22.6787998755462
20230413,18:15:00,413.127,413.427,413.097,413.127,22.2254998780554
20230413,18:30:00,413.116,413.427,412.936,413.407,21.5117998819333
20230413,18:45:00,413.416,413.647,413.206,413.546,24.6542998648947
20230413,19:00:00,413.556,413.667,413.326,413.336,23.7182998697972
20230413,19:15:00,413.306,413.777,413.236,413.577,27.4913998490665
20230413,19:30:00,413.587,413.687,413.176,413.656,26.7224998535821
20230413,19:45:00,413.637,413.827,413.127,413.436,39.1817997861654
20230414,13:30:00,412.816,414.397,412.777,414.296,87.2792995251948
20230414,13:45:00,414.307,415.077,414.226,414.796,66.0752996403025
20230414,14:00:00,414.787,414.957,412.677,413.296,89.8337995097972
20230414,14:15:00,413.286,413.347,412.136,412.316,89.6630995109444
20230414,14:30:00,412.326,412.726,411.806,412.357,84.3821995395701
20230414,14:45:00,412.387,412.747,411.696,412.206,80.4146995613119
20230414,15:00:00,412.226,412.457,411.566,412.247,74.6246995929396
20230414,15:15:00,412.266,412.357,411.477,411.567,64.3670996482251
20230414,15:30:00,411.567,411.887,411.356,411.596,64.0028996510664
20230414,15:45:00,411.607,411.806,411.266,411.767,48.7427997337654
20230414,16:00:00,411.756,411.837,411.076,411.136,55.5809996959288
20230414,16:15:00,411.127,411.357,410.996,411.137,46.4483997463249
20230414,16:30:00,411.106,411.136,410.467,410.516,46.8266997436294
20230414,16:45:00,410.516,410.526,410.126,410.346,45.8069997502025
20230414,17:00:00,410.347,411.266,410.256,411.147,37.9136997928144
20230414,17:15:00,411.167,411.527,410.576,410.597,36.4376998007065
20230414,17:30:00,410.586,410.717,410.047,410.336,47.3792997408891
20230414,17:45:00,410.337,411.127,410.216,411.007,39.4298997841543
20230414,18:00:00,411.017,411.326,410.677,411.326,35.3834998063976
20230414,18:15:00,411.336,411.906,411.297,411.876,33.9551998144016
20230414,18:30:00,411.887,412.157,411.657,412.057,32.76419982058
20230414,18:45:00,412.076,412.177,411.747,412.077,34.2380998126464
20230414,19:00:00,412.087,412.087,411.216,411.257,34.8890998087591
20230414,19:15:00,411.266,411.927,410.636,411.787,46.8407997442409
20230414,19:30:00,411.797,412.677,411.676,412.607,48.3443997357972
20230414,19:45:00,412.596,412.767,412.206,412.497,52.5173997136299
20230417,13:30:00,412.356,413.177,412.197,412.856,86.9616995237302
20230417,13:45:00,412.877,412.977,412.307,412.656,82.8836995471502
20230417,14:00:00,412.657,413.167,412.306,412.677,86.0192995307734
20230417,14:15:00,412.686,413.136,412.636,412.737,59.3609996766318
20230417,14:30:00,412.746,413.097,411.926,412.136,61.1075996661093
20230417,14:45:00,412.137,412.616,412.006,412.336,51.9740997153567
20230417,15:00:00,412.377,412.546,411.996,412.157,43.8536997592309
20230417,15:15:00,412.166,412.677,412.056,412.127,46.0811997475103
20230417,15:30:00,412.136,412.136,411.206,411.347,44.7362997549353
20230417,15:45:00,411.326,411.806,411.206,411.667,36.290999801131
20230417,16:00:00,411.667,411.886,411.437,411.606,43.7993997598533
20230417,16:15:00,411.627,411.727,411.267,411.696,38.8922997865593
20230417,16:30:00,411.697,411.957,411.536,411.797,30.6152998312609
20230417,16:45:00,411.787,411.986,411.447,411.757,32.3798998220591
20230417,17:00:00,411.757,411.877,411.416,411.846,33.2594998175045
20230417,17:15:00,411.846,412.096,411.717,411.977,24.9509998632129
20230417,17:30:00,411.967,412.087,411.786,411.826,25.1312998622889
20230417,17:45:00,411.787,411.927,411.216,411.307,30.6026998324087
20230417,18:00:00,411.316,411.567,411.076,411.446,35.7740998041118
20230417,18:15:00,411.456,411.667,411.326,411.627,25.8893998574931
20230417,18:30:00,411.627,412.417,411.537,412.316,27.7220998477424
20230417,18:45:00,412.337,412.797,412.326,412.687,27.3470998498378
20230417,19:00:00,412.697,413.137,412.697,412.977,23.5160998712527
20230417,19:15:00,412.977,413.537,412.977,413.476,28.0067998464219
20230417,19:30:00,413.466,413.537,413.136,413.306,34.229099812801
20230417,19:45:00,413.306,413.947,413.046,413.936,38.6897997886408
20230418,13:30:00,415.596,415.626,415.026,415.346,76.8284995813156
20230418,13:45:00,415.347,415.717,414.486,414.666,65.8454996411456
20230418,14:00:00,414.667,414.706,413.836,414.196,64.3757996491622
20230418,14:15:00,414.207,414.427,413.346,413.496,58.1393996824045
20230418,14:30:00,413.497,413.747,412.916,413.727,57.7229996852111
20230418,14:45:00,413.716,413.827,413.016,413.306,55.2929996976163
20230418,15:00:00,413.276,413.646,413.027,413.277,50.6114997233963
20230418,15:15:00,413.277,413.507,412.986,413.497,44.035199759528
20230418,15:30:00,413.516,413.827,412.766,413.296,51.340199719416
20230418,15:45:00,413.296,413.427,413.006,413.217,43.1837997639086
20230418,16:00:00,413.226,414.027,413.107,413.937,43.5908997614169
20230418,16:15:00,413.946,414.177,413.726,414.166,29.1419998402707
20230418,16:30:00,414.156,414.237,413.856,413.947,31.0268998296233
20230418,16:45:00,413.936,414.157,413.566,413.787,36.5969997998327
20230418,17:00:00,413.786,414.227,413.646,413.926,26.8571998528205
20230418,17:15:00,413.927,413.977,413.646,413.656,30.6389998320956
20230418,17:30:00,413.647,414.157,413.556,414.157,23.7461998697836
20230418,17:45:00,414.146,414.447,413.857,413.946,26.4443998550996
20230418,18:00:00,413.936,414.226,413.687,414.076,28.7666998425266
20230418,18:15:00,414.077,414.457,413.736,414.266,28.8887998415157
20230418,18:30:00,414.266,414.476,413.946,414.066,26.4590998546919
20230418,18:45:00,414.056,414.097,413.206,413.827,36.2369998018257
20230418,19:00:00,413.857,414.336,413.806,414.236,23.1551998727955
20230418,19:15:00,414.247,414.406,413.836,414.057,27.3674998496426
20230418,19:30:00,414.046,414.316,413.916,414.287,32.8691998200957
20230418,19:45:00,414.287,414.587,413.906,414.197,40.5404997785809
20230419,13:30:00,412.207,412.727,412.157,412.327,76.467899584095
20230419,13:45:00,412.357,412.587,412.216,412.286,65.584499642835
20230419,14:00:00,412.307,413.057,412.237,412.847,56.066999695031
20230419,14:15:00,412.857,412.986,412.546,412.977,44.7752997555071
20230419,14:30:00,412.976,413.537,412.866,413.507,44.3897997571621
20230419,14:45:00,413.527,413.576,413.056,413.326,35.5517998056021
20230419,15:00:00,413.337,413.597,413.196,413.507,39.5393997838255
20230419,15:15:00,413.516,413.597,413.057,413.286,33.0146998193813
20230419,15:30:00,413.277,413.577,412.957,413.407,38.9132997869747
20230419,15:45:00,413.407,413.777,413.277,413.716,37.3250997959403
20230419,16:00:00,413.716,413.897,413.516,413.797,27.3377998506185
20230419,16:15:00,413.797,413.967,413.676,413.897,25.0616998627083
20230419,16:30:00,413.917,414.197,413.866,414.056,28.8311998420395
20230419,16:45:00,414.067,414.157,413.886,414.017,22.7669998749625
20230419,17:00:00,414.037,414.437,413.936,414.387,28.3622998445062
20230419,17:15:00,414.386,414.407,413.827,414.266,30.3863998334855
20230419,17:30:00,414.277,414.337,414.006,414.136,22.8467998742126
20230419,17:45:00,414.137,414.567,414.006,414.527,24.2699998668395
20230419,18:00:00,414.557,415.067,414.226,414.357,32.6285998218227
20230419,18:15:00,414.357,414.576,414.237,414.546,21.9212998800213
20230419,18:30:00,414.547,414.627,414.176,414.307,26.8979998524301
20230419,18:45:00,414.287,414.556,414.176,414.536,25.5047998600639
20230419,19:00:00,414.526,414.697,414.266,414.647,26.9225998523179
20230419,19:15:00,414.647,414.767,414.436,414.497,25.6451998599805
20230419,19:30:00,414.486,414.627,414.106,414.136,32.5262998224935
20230419,19:45:00,414.126,414.276,413.617,414.197,41.9228997715982
20230420,13:30:00,411.177,412.047,411.046,412.037,70.9223996133078
20230420,13:45:00,412.026,412.307,411.427,411.647,47.9216997377807
20230420,14:00:00,411.637,412.397,411.356,412.366,62.7209996571764
20230420,14:15:00,412.366,412.497,412.036,412.226,47.1272997424239
20230420,14:30:00,412.216,412.716,412.166,412.496,42.6524997662054
20230420,14:45:00,412.487,412.847,412.447,412.707,45.3833997508045
20230420,15:00:00,412.726,412.817,411.886,412.437,45.1802997532068
20230420,15:15:00,412.447,412.447,411.947,412.207,37.900199792115
20230420,15:30:00,412.197,412.437,411.796,412.387,47.976599737769
20230420,15:45:00,412.396,412.607,412.286,412.306,35.1170998074813
20230420,16:00:00,412.327,412.447,411.816,412.416,39.7457997819874
20230420,16:15:00,412.416,412.666,412.266,412.627,38.1626997910207
20230420,16:30:00,412.636,413.137,412.536,412.906,34.0646998136071
20230420,16:45:00,412.926,413.306,412.887,413.236,28.077299845987
20230420,17:00:00,413.266,413.576,413.096,413.547,33.0215998187196
20230420,17:15:00,413.537,413.586,413.296,413.517,26.6654998533195
20230420,17:30:00,413.536,413.677,413.266,413.347,25.4945998599287
20230420,17:45:00,413.357,413.686,413.116,413.216,27.0080998517806
20230420,18:00:00,413.206,413.237,412.726,412.937,33.3992998172762
20230420,18:15:00,412.926,412.957,412.376,412.417,31.2926998290932
20230420,18:30:00,412.426,412.457,411.127,411.266,45.9131997488439
20230420,18:45:00,411.266,411.676,411.186,411.627,35.2001998072956
20230420,19:00:00,411.647,411.837,410.606,410.636,48.2405997363385
20230420,19:15:00,410.606,410.756,410.256,410.357,45.8645997496787
20230420,19:30:00,410.366,411.007,410.366,410.606,45.8567997496575
20230420,19:45:00,410.626,411.926,410.506,411.877,50.2442997259786
20230421,13:30:00,412.187,412.267,411.726,411.937,78.9662995700492
20230421,13:45:00,411.946,412.256,410.906,410.957,89.5367995125707
20230421,14:00:00,410.937,411.537,410.426,411.447,76.9991995808668
20230421,14:15:00,411.466,412.427,411.296,412.057,67.2668996338034
20230421,14:30:00,412.046,412.277,410.437,410.516,61.1477996667381
20230421,14:45:00,410.486,410.907,410.167,410.817,62.8046996569028
20230421,15:00:00,410.826,411.627,410.726,411.276,51.7025997170713
20230421,15:15:00,411.267,411.457,411.036,411.277,54.511799702188
20230421,15:30:00,411.266,411.926,411.146,411.606,49.5869997290429
20230421,15:45:00,411.597,411.737,410.797,411.737,50.2673997252714
20230421,16:00:00,411.737,412.006,411.367,411.646,40.5644997783238
20230421,16:15:00,411.647,411.966,411.376,411.447,40.6229997777846
20230421,16:30:00,411.426,411.607,411.237,411.426,35.9108998036245
20230421,16:45:00,411.437,411.747,411.356,411.596,29.4875998389907
20230421,17:00:00,411.606,411.997,411.526,411.756,29.5349998383317
20230421,17:15:00,411.746,411.827,411.336,411.526,35.1716998076299
20230421,17:30:00,411.526,412.256,411.507,412.106,35.7827998043504
20230421,17:45:00,412.107,412.367,412.026,412.216,28.6004998433637
20230421,18:00:00,412.237,412.657,412.226,412.546,29.0969998405781
20230421,18:15:00,412.557,412.667,412.196,412.316,27.731399847893
20230421,18:30:00,412.316,412.467,411.836,411.957,22.5782998761861
20230421,18:45:00,411.967,412.067,411.706,412.016,27.1964998507174
20230421,19:00:00,411.997,412.196,411.347,411.506,34.0433998138178
20230421,19:15:00,411.506,411.846,411.446,411.806,31.9856998246396
20230421,19:30:00,411.816,412.017,411.567,411.687,35.2937998066191
20230421,19:45:00,411.667,412.367,411.516,412.177,40.2506997800665
20230424,13:30:00,411.976,412.937,411.776,412.766,77.4755995781161
20230424,13:45:00,412.776,412.937,412.626,412.686,67.8719996302389
20230424,14:00:00,412.677,413.017,412.387,412.726,52.532699713367
20230424,14:15:00,412.736,412.947,412.556,412.937,48.2630997364176
20230424,14:30:00,412.946,413.056,411.386,411.477,59.2466996771982
20230424,14:45:00,411.456,411.887,411.366,411.586,47.4452997409971
20230424,15:00:00,411.596,411.707,411.257,411.286,46.977599743288
20230424,15:15:00,411.256,411.586,411.106,411.216,38.487299789791
20230424,15:30:00,411.227,411.506,410.787,410.937,39.9488997819135
20230424,15:45:00,410.917,411.117,410.816,410.897,28.5266998441657
20230424,16:00:00,410.916,411.237,410.776,410.797,21.4403998828493
20230424,16:15:00,410.787,411.426,410.587,411.387,25.326899861102
20230424,16:30:00,411.387,411.627,411.326,411.506,19.0589998958167
20230424,16:45:00,411.497,411.737,411.377,411.676,20.5604998875642
20230424,17:00:00,411.687,411.696,411.376,411.666,24.5855998652987
20230424,17:15:00,411.657,411.807,411.416,411.747,23.2856998719508
20230424,17:30:00,411.756,411.977,411.696,411.937,20.4410998875974
20230424,17:45:00,411.947,412.277,411.837,412.167,21.2519998834468
20230424,18:00:00,412.187,412.397,412.016,412.187,28.252499845461
20230424,18:15:00,412.196,412.327,411.856,412.017,24.2408998672618
20230424,18:30:00,412.026,412.127,411.726,411.817,23.5430998707889
20230424,18:45:00,411.796,412.107,411.696,412.077,18.2006999006262
20230424,19:00:00,412.087,412.537,412.086,412.476,21.300899883383
20230424,19:15:00,412.466,412.487,412.176,412.286,21.7136998811038
20230424,19:30:00,412.286,412.517,412.147,412.287,22.914899874595
20230424,19:45:00,412.266,412.617,412.186,412.617,32.26529982395
20230425,13:30:00,410.547,411.147,410.527,411.077,77.1065995802637
20230425,13:45:00,411.077,411.087,410.026,410.277,68.550299626193
20230425,14:00:00,410.246,410.777,409.467,409.726,73.0493996019941
20230425,14:15:00,409.696,409.906,409.406,409.647,56.9075996894389
20230425,14:30:00,409.667,409.697,409.117,409.397,46.430999746779
20230425,14:45:00,409.397,409.956,409.307,409.817,38.5412997893291
20230425,15:00:00,409.836,410.177,409.587,410.116,34.3484998118365
20230425,15:15:00,410.106,410.397,409.516,409.556,29.1107998406515
20230425,15:30:00,409.547,409.547,409.036,409.257,32.1071998248808
20230425,15:45:00,409.247,409.467,408.956,409.017,27.0839998517185
20230425,16:00:00,409.027,409.187,408.836,408.907,29.5523998383433
20230425,16:15:00,408.896,409.277,408.827,408.896,21.3095998833887
20230425,16:30:00,408.886,408.997,408.556,408.957,21.7304998809705
20230425,16:45:00,408.946,408.977,408.426,408.637,21.5714998816838
20230425,17:00:00,408.636,408.907,407.866,407.867,29.5727998381481
20230425,17:15:00,407.857,407.957,406.957,407.516,56.2667996929958
20230425,17:30:00,407.496,407.537,407.166,407.386,35.8493998039048
20230425,17:45:00,407.376,407.447,406.827,406.966,38.0303997918963
20230425,18:00:00,406.967,407.237,406.697,406.847,41.0810997755034
20230425,18:15:00,406.837,407.197,406.566,407.176,34.8026998097776
20230425,18:30:00,407.186,407.387,406.596,406.666,32.9495998197235
20230425,18:45:00,406.636,407.147,406.576,406.636,34.4855998116545
20230425,19:00:00,406.627,407.107,406.506,407.037,30.6464998327428
20230425,19:15:00,407.067,407.427,406.786,406.897,36.8744997984031
20230425,19:30:00,406.897,407.137,406.227,406.377,41.9507997708861
20230425,19:45:00,406.386,406.687,406.016,406.096,51.5027997193392
20230426,13:30:00,406.717,407.257,406.366,406.497,100.058999456232
20230426,13:45:00,406.497,407.086,406.306,406.886,95.3207994815893
20230426,14:00:00,406.867,406.957,406.097,406.106,87.3338995248778
20230426,14:15:00,406.106,406.116,405.016,405.376,75.9908995862352
20230426,14:30:00,405.356,406.087,405.326,405.856,64.9910996457329
20230426,14:45:00,405.856,406.317,405.696,406.226,67.4006996321259
20230426,15:00:00,406.237,407.247,406.216,407.107,59.7980996739352
20230426,15:15:00,407.096,407.536,406.986,407.137,49.4786997301271
20230426,15:30:00,407.147,407.447,406.796,407.236,46.7681997451
20230426,15:45:00,407.247,407.527,407.186,407.327,42.1367997694761
20230426,16:00:00,407.337,407.837,407.326,407.706,40.2542997802375
20230426,16:15:00,407.726,407.777,407.046,407.126,39.0371997863986
20230426,16:30:00,407.116,407.147,406.486,406.887,39.6344997832784
20230426,16:45:00,406.887,406.917,406.486,406.667,35.8112998042488
20230426,17:00:00,406.666,406.977,406.376,406.627,42.3419997687452
20230426,17:15:00,406.637,406.677,406.056,406.246,37.3463997957297
20230426,17:30:00,406.236,406.407,406.066,406.086,32.1599998236634
20230426,17:45:00,406.077,406.116,404.987,405.267,45.4148997521261
20230426,18:00:00,405.267,405.297,404.746,405.056,46.7030997452093
20230426,18:15:00,405.046,405.337,404.576,405.297,44.117999759037
20230426,18:30:00,405.287,405.317,404.287,404.386,50.123399726348
20230426,18:45:00,404.417,404.587,404.086,404.356,49.278299731086
20230426,19:00:00,404.377,404.717,403.997,404.506,41.500799773261
20230426,19:15:00,404.496,404.516,403.946,404.287,42.6527997665107
20230426,19:30:00,404.287,404.426,403.826,403.916,47.3789997415151
20230426,19:45:00,403.926,404.947,403.767,404.346,49.1165997325443
20230427,13:30:00,406.987,407.507,406.736,406.927,83.9990995432017
20230427,13:45:00,406.937,407.846,406.836,407.546,76.3304995837389
20230427,14:00:00,407.577,408.397,407.416,408.397,59.3642996762646
20230427,14:15:00,408.386,408.497,407.916,408.187,50.8034997232025
20230427,14:30:00,408.207,408.547,408.107,408.377,40.8623997769319
20230427,14:45:00,408.366,408.426,407.566,407.697,42.3962997681228
20230427,15:00:00,407.716,407.847,407.446,407.716,41.6435997723602
20230427,15:15:00,407.726,408.946,407.576,408.766,37.6550997946179
20230427,15:30:00,408.776,409.117,408.496,408.667,36.2660998016363
20230427,15:45:00,408.666,409.197,408.596,409.157,31.6439998270944
20230427,16:00:00,409.156,409.617,409.146,409.476,29.5034998384072
20230427,16:15:00,409.477,409.667,409.406,409.507,25.8536998584168
20230427,16:30:00,409.517,409.637,409.386,409.596,22.6580998759018
20230427,16:45:00,409.596,409.837,409.526,409.746,22.4117998771835
20230427,17:00:00,409.756,409.936,409.636,409.856,21.7502998806303
20230427,17:15:00,409.856,410.106,409.806,410.067,18.6986998970388
20230427,17:30:00,410.066,410.677,410.066,410.657,20.1833998893853
20230427,17:45:00,410.657,411.136,410.657,410.766,21.9860998798395
20230427,18:00:00,410.786,411.037,410.746,410.906,21.0356998845236
20230427,18:15:00,410.916,411.786,410.906,411.697,24.619199865032
20230427,18:30:00,411.687,412.107,411.576,411.976,29.1149998407345
20230427,18:45:00,411.976,412.487,411.767,412.467,25.2434998614481
20230427,19:00:00,412.476,412.637,412.066,412.236,25.6079998598434
20230427,19:15:00,412.227,412.677,412.227,412.327,23.6966998701682
20230427,19:30:00,412.296,412.416,412.106,412.297,30.1850998349255
20230427,19:45:00,412.267,412.637,412.106,412.396,45.2702997535234
20230428,13:30:00,411.467,412.377,411.396,412.156,87.6350995224202
20230428,13:45:00,412.146,412.766,412.076,412.526,61.6214996642666
20230428,14:00:00,412.527,414.257,412.326,414.087,63.2366996555356
20230428,14:15:00,414.066,414.796,414.027,414.687,54.9500997002469
20230428,14:30:00,414.686,414.787,413.326,414.006,68.4821996262763
20230428,14:45:00,414.026,414.756,412.886,413.227,72.6932996030664
20230428,15:00:00,413.237,413.647,412.297,413.457,77.8547995740082
20230428,15:15:00,413.457,413.847,413.336,413.737,59.8163996725343
20230428,15:30:00,413.736,414.297,413.736,414.167,54.1781997035723
20230428,15:45:00,414.157,414.857,414.117,414.726,41.4848997724475
20230428,16:00:00,414.737,415.096,414.546,414.997,43.3100997625152
20230428,16:15:00,414.986,414.997,414.367,414.937,39.363299784367
20230428,16:30:00,414.936,415.207,414.547,415.007,39.0620997861261
20230428,16:45:00,415.017,415.527,414.786,415.447,35.6903998046182
20230428,17:00:00,415.446,415.507,414.926,415.457,38.9150997874094
20230428,17:15:00,415.447,415.486,415.216,415.427,32.0603998238221
20230428,17:30:00,415.437,415.537,414.766,415.116,36.5852997998009
20230428,17:45:00,415.117,415.197,414.546,414.936,41.4974997726968
20230428,18:00:00,414.947,415.467,414.657,414.837,40.5932997778291
20230428,18:15:00,414.827,415.207,414.587,414.776,38.8016997874947
20230428,18:30:00,414.777,414.887,414.186,414.316,34.9745998086873
20230428,18:45:00,414.296,414.847,414.096,414.797,37.5749997941311
20230428,19:00:00,414.746,415.257,414.696,415.147,35.2274998066714
20230428,19:15:00,415.147,415.566,414.786,414.906,37.613699793932
20230428,19:30:00,414.897,415.257,414.627,415.236,49.896299726679
20230428,19:45:00,415.227,415.917,414.817,415.907,51.9896997158648
20230501,13:30:00,415.427,416.267,415.427,416.137,76.1659996170783
20230501,13:45:00,416.127,416.717,416.116,416.346,58.9125997014344
20230501,14:00:00,416.366,416.517,415.737,416.296,74.8328996343771
20230501,14:15:00,416.297,416.777,415.826,415.977,62.7734996859217
20230501,14:30:00,415.987,416.537,415.816,416.467,49.6297997506335
20230501,14:45:00,416.476,417.047,416.466,416.946,44.0266997803701
20230501,15:00:00,416.957,417.137,416.317,416.436,44.2096997733461
20230501,15:15:00,416.427,416.447,415.566,415.846,58.6945997050498
20230501,15:30:00,415.846,416.167,415.696,416.117,45.7584997677477
20230501,15:45:00,416.136,416.377,415.976,416.336,39.8358998011099
20230501,16:00:00,416.326,416.716,416.296,416.566,34.9211998216342
20230501,16:15:00,416.556,416.896,416.516,416.797,30.0617998454254
20230501,16:30:00,416.787,417.607,416.787,417.197,39.1786998031894
20230501,16:45:00,417.186,417.296,416.937,417.177,30.782599846134
20230501,17:00:00,417.177,417.317,416.996,417.157,28.1562998628942
20230501,17:15:00,417.147,417.307,416.786,416.827,28.9194998597959
20230501,17:30:00,416.807,417.186,416.606,416.896,29.8141998508945
20230501,17:45:00,416.876,417.137,416.796,417.026,29.5599998559337
20230501,18:00:00,417.017,417.117,416.686,416.706,32.4509998348076
20230501,18:15:00,416.696,416.757,416.376,416.556,30.1923998596612
20230501,18:30:00,416.547,416.547,415.416,415.907,46.0950997668551
